time,x,v,u
5.299999999999989,-1.3513213970427662,-0.10260754423997663,-4.577470932231489
5.349999999999989,-1.354756972904955,-0.03478877886075857,-4.419360857186892
5.399999999999989,-1.3547992727345244,0.03309539407560301,-4.250204681557969
5.449999999999989,-1.3514492374189633,0.10087653828431246,-4.070425207688961
5.4999999999999885,-1.344716223525684,0.1683865297017088,-3.8804717906372
5.549999999999988,-1.3346179776679412,0.23545795752408907,-3.680819215019488
5.599999999999988,-1.3211805908114047,0.30192452536762915,-3.4719665082978177
5.649999999999988,-1.3044384325416796,0.36762145149340814,-3.2544356934706067
5.699999999999988,-1.284434065366129,0.43238586703189286,-3.028770484287064
5.749999999999988,-1.2612181391767796,0.4960572111363045,-2.79553492624598
5.799999999999987,-1.2348492660546453,0.558477621993942,-2.555311986775726
5.849999999999987,-1.2053938756492688,0.619492322628627,-2.3087020981192903
5.899999999999987,-1.1729260514204287,0.6789500004358131,-2.0563216565663662
5.949999999999987,-1.1375273480815873,0.736703179404399,-1.7988014817836429
5.999999999999987,-1.099286590636559,0.7926085839957262,-1.5367852400941628
6.0499999999999865,-1.0582996554518629,0.846527493670454,-1.2709278356467286
6.099999999999986,-1.0146692338571108,0.8983260870777942,-1.0018937734965994
6.149999999999986,-0.9685045788143881,0.9478757749487776,-0.7303554986889195
6.199999999999986,-0.9199212352447603,0.9950535207656127,-0.4569917154963081
6.249999999999986,-0.8690407546456058,1.0397421483125981,-0.1824856910116406
6.299999999999986,-0.8159903946763131,1.081830635250274,0.09247645266384528
6.349999999999985,-0.7609028044318328,1.1212143918933402,0.3672074533684771
6.399999999999985,-0.7039156961635289,1.157795524414153,0.6410206266776326
6.449999999999985,-0.6451715042446007,1.1914830817371294,0.9132315822571828
6.499999999999985,-0.5848170322129518,1.2221932854349706,1.1831599344829042
6.549999999999985,-0.5230030887576582,1.249849741985055,1.4501310030502008
6.5999999999999845,-0.4598841135460471,1.2743836367934775,1.7134774993234991
6.649999999999984,-0.3956177938167642,1.2957339094448428,1.97254119421032
6.699999999999984,-0.33036467269001213,1.313847409687858,2.22667456339121
6.749999999999984,-0.2642877501693115,1.3286790337198784,2.4752424057933182
6.799999999999984,-0.19755207782963613,1.3401918403876163,2.7176234312622687
6.849999999999984,-0.13032434820454047,1.348357146976108,2.9532118134639864
6.8999999999999835,-0.06277247989990971,1.3531546043135367,3.181418704135025
6.949999999999983,0.004934800525816588,1.3545722509755116,3.4016737048965586
6.999999999999983,0.07262837886568203,1.3526065464287071,3.61342629295327
7.049999999999983,0.1401391746966546,1.3472623830102446,3.816147197113633
7.099999999999983,0.2072985628808447,1.338553076695688,4.0093297206922545
7.149999999999983,0.2739387940749268,1.326500336664879,4.192491007987699
7.199999999999982,0.3398934131890562,1.3111342137309137,4.365173251170283
7.249999999999982,0.40499767474123094,1.2924930277532147,4.526944834563225
7.299999999999982,0.46908895406047585,1.270623274210765,4.677401413457053
7.349999999999982,0.532007153302394,1.2455795101659672,4.816166924760805
7.399999999999982,0.593595101253496,1.2174242199031933,4.942894526963903
7.4499999999999815,0.6536989459162418,1.1862276605787359,5.057267467059298
7.499999999999981,0.7121685388848598,1.1520676882704513,5.1589998722610275
7.549999999999981,0.7688578105426863,1.1150295648657806,5.247837464537301
7.599999999999981,0.823625135134938,1.075205746275931,5.323558196173149
7.649999999999981,0.8763336847964139,1.032695652511681,5.385972804774078
7.699999999999981,0.9268517716415615,0.9876054202024461,5.434925286323486
7.7499999999999805,0.9750531770545399,0.9400476381847823,5.470293285111458
7.79999999999998,1.0208174673493031,0.890141066829339,5.491988399560321
7.84999999999998,1.0640302950042084,0.8380103418162873,5.499956403182552
7.89999999999998,1.104583684712143,0.7837856631083646,5.494177380118751
7.94999999999998,1.1423763035255547,0.7276024699078041,5.47466577491692
7.99999999999998,1.1773137144159715,0.6696011024184779,5.441470356428616
8.04999999999998,1.2093086126094956,0.6099264512674981,5.394674095912221
8.09999999999998,1.2382810441032424,0.5487275954712194,5.334393959648001
8.14999999999998,1.264158605812664,0.48615742985901256,5.2607806165833315
8.199999999999982,1.2868766268460308,0.4223722828942508,5.174018061738785
8.249999999999982,1.3063783304499117,0.3575315258556378,5.074323156316409
8.299999999999983,1.3226149762181973,0.29179717436323893,4.961945085659655
8.349999999999984,1.3355459822069045,0.22533348325231922,4.8371647364197985
8.399999999999984,1.3451390266475736,0.15830653581430343,4.700293994485588
8.449999999999985,1.3513701290033846,0.09088382843781896,4.551674965430956
8.499999999999986,1.354223710164057,0.02323385169383506,4.391679119429243
8.549999999999986,1.3536926316280182,-0.04447433108264942,4.220706362771231
8.599999999999987,1.3497782135731047,-0.11207150665611065,4.03918403830767
8.649999999999988,1.3424902317700647,-0.17938873513777054,3.8475658573147227
8.699999999999989,1.3318468933462246,-0.24625777255468673,3.6463307654520523
8.74999999999999,1.3178747914597375,-0.312511491680835,3.435981745648104
8.79999999999999,1.3006088389977157,-0.37798430007511385,3.217044560904737
8.84999999999999,1.2800921814641293,-0.44251255427857783,2.9900664401635275
8.899999999999991,1.2563760892754987,-0.5059349691331809,2.755614710518408
8.949999999999992,1.2295198297339904,-0.5680930211968629,2.514275379193392
8.999999999999993,1.1995905189984208,-0.6288313452449021,2.2666516688296965
9.049999999999994,1.1666629544237426,-0.6879981228650507,2.013362509743297
9.099999999999994,1.1308194276887238,-0.7454454621740216,1.7550409929214645
9.149999999999995,1.0921495191796007,-0.8010297677053551,1.492332787625008
9.199999999999996,1.0507498741443702,-0.854612099543503,1.225894527551381
9.249999999999996,1.0067239611779812,-0.9060585208060733,0.9563921695924038
9.299999999999997,0.9601818136428606,-0.9552404326054948,0.6844993292888588
9.349999999999998,0.9112397546718696,-1.0020348956528435,0.41089559714245105
9.399999999999999,0.86002010644182,-1.0463249377001107,0.13626483999347747
9.45,0.806650884444983,-1.0879998460527325,-0.13870650829012296
9.5,0.7512654775235061,-1.1269554444216336,-0.41333116253995117
9.55,0.694002314467218,-1.1630943534232838,-0.6869227041421377
9.600000000000001,0.6350045180088567,-1.196326234077222,-0.9587972967263977
9.650000000000002,0.574419547082228,-1.2265680136930706,-1.228275395400821
9.700000000000003,0.5123988282381042,-1.2537440935831308,-1.494683445260202
9.750000000000004,0.44909737713973663,-1.2777865380821236,-1.7573555649225234
9.800000000000004,0.3846734110846137,-1.298635244402388,-2.0156352108856246
9.850000000000005,0.3192879535214891,-1.31623809290077,-2.2688768185440367
9.900000000000006,0.2531044315516694,-1.3305510773824052,-2.5164474157642935
9.950000000000006,0.18628826742105065,-1.3415384151164946,-2.7577282049856198
10.000000000000007,0.11900646502437076,-1.3491726362898735,-2.9921161098915667
10.050000000000008,0.05142719245557441,-1.3534346526755556,-3.2190252827867316
10.100000000000009,-0.016280638351968774,-1.3543138053453634,-3.4378885689108896
10.15000000000001,-0.08394779384441466,-1.3518078913081113,-3.6481589240305254
10.20000000000001,-0.15140514186997417,-1.3459231690074507,-3.849310781764525
10.25000000000001,-0.2184840744474576,-1.336674342666296,-4.040841367226415
10.300000000000011,-0.2850169292239362,-1.3240845255175844,-4.222271953699741
10.350000000000012,-0.35083740856793055,-1.3081851820138617,-4.393149059205543
10.400000000000013,-0.41578099525047335,-1.2890160491606837,-4.553045579971133
10.450000000000014,-0.4796853636749488,-1.26662503717097,-4.701561857967096
10.500000000000014,-0.542390785627762,-1.2410681096890859,-4.838326679844222
10.550000000000015,-0.6037405295356075,-1.2124091438844595,-4.962998204773563
10.600000000000016,-0.6635812522313583,-1.180719770764814,-5.075264818870471
10.650000000000016,-0.7217633822493382,-1.1460791961084964,-5.174845914067023
10.700000000000017,-0.7781414936919303,-1.1085740024637918,-5.261492589486062
10.750000000000018,-0.8325746697330544,-1.0682979327103963,-5.334988273563756
10.800000000000018,-0.884926854849963,-1.025351655724272,-5.395149265365722
10.85000000000002,-0.9350671949029885,-0.9798425147318067,-5.441825193743696
10.90000000000002,-0.9828703642132585,-0.931884258982441,-5.474899393185086
10.95000000000002,-1.0282168788209027,-0.8815967594105831,-5.494289195415998
11.000000000000021,-1.0709933951408233,-0.8291057089976345,-5.499946136028869
11.050000000000022,-1.1110929932696008,-0.7745423085831542,-5.4918560756182435
11.100000000000023,-1.148415444235484,-0.7180429389105456,-5.470039235121928
11.150000000000023,-1.1828674605235403,-0.659748819727028,-5.43455014527917
11.200000000000024,-1.214362929249854,-0.599805656789998,-5.385477510332217
11.250000000000025,-1.2428231274020263,-0.5383632776620938,-5.322943986311903
11.300000000000026,-1.2681769186080614,-0.47557525720528454,-5.2471058744614485
11.350000000000026,-1.2903609309418822,-0.4115985337100375,-5.158152730564754
11.400000000000027,-1.3093197153211282,-0.3465930166190154,-5.056306891155659
11.450000000000028,-1.325005884101387,-0.2807211868257512,-4.941822917792399
11.500000000000028,-1.3373802295205106,-0.21414769054730132,-4.814986960786281
11.55000000000003,-1.3464118216970316,-0.1470389277859312,-4.6761160439749325
11.60000000000003,-1.3520780859377899,-0.07956263640840501,-4.525557272327804
11.65000000000003,-1.354364859161601,-0.01188747288240291,-4.363686964364522
11.700000000000031,-1.3532664252979867,0.05581740928206037,-4.1909097115545695
11.750000000000032,-1.3487855295725395,0.12338278233260781,-4.0076573670493145
11.800000000000033,-1.3409333716432625,0.19063976725915316,-3.814387966274046
11.850000000000033,-1.3297295776050806,0.257420255906064,-3.611584582077944
11.900000000000034,-1.3152021509325378,0.32355733115684465,-3.3997541173035373
11.950000000000035,-1.2973874024833334,0.38888568414116587,-3.1794260377935886
12.000000000000036,-1.276329859737684,0.453242027421508,-2.9511510490022275
12.050000000000036,-1.2520821555003936,0.5164655031267331,-2.715499719518116
12.100000000000037,-1.2247048963438454,0.5783980850125279,-2.473061054940125
12.150000000000038,-1.1942665111207607,0.638884973443836,-2.2244410256700826
12.200000000000038,-1.1608430799253842,0.6977749823120878,-1.9702610523023574
12.250000000000039,-1.1245181439306198,0.7549209169201903,-1.711156452395996
12.30000000000004,-1.08538249657644,0.8101799418908125,-1.4477748525116978
12.35000000000004,-1.0435339566314985,0.8634139381784356,-1.1807745694826883
12.400000000000041,-0.9990771236951852,0.9144898482928657,-0.9108229649654801
12.450000000000042,-0.9521231167512482,0.9632800088713738,-0.6385947773832886
12.500000000000043,-0.9027892964264651,1.0096624697682401,-0.36477043543136983
12.550000000000043,-0.8511989716485794,1.0535212988641796,-0.09003435735964307
12.600000000000044,-0.7974810914367031,1.0947468718338138,0.18492675971649591
12.650000000000045,-0.7417699225945513,1.1332361461469487,0.4594256562013384
12.700000000000045,-0.6842047141121064,1.1688929186188195,0.7327762278099339
12.750000000000046,-0.6249293491145302,1.2016280658655838,1.0042952404714867
12.800000000000047,-0.5640919852282698,1.2313597670640652,1.2733040380587113
12.850000000000048,-0.5018446842632475,1.2580137084589813,1.5391302386747132
12.900000000000048,-0.43834303213673553,1.2815232691065033,1.801109415257561
12.950000000000049,-0.37374574998890087,1.3018296873898987,2.058586756301916
13.00000000000005,-0.30821429746202367,1.3188822078910598,2.3109187025467732
13.05000000000005,-0.24191246913497977,1.3326382082508235,2.557474555538459
13.100000000000051,-0.17500598512168392,1.3430633057009984,2.7976380540482997
13.150000000000052,-0.10766207685677903,1.3501314430018316,3.030808914404752
13.200000000000053,-0.04004906910388491,1.3538249535701121,3.256404330889963
13.250000000000053,0.027664040768837966,1.3541346056351278,3.4738604324505395
